#{"t_start": 1753687631.6401637, "env_id": "MiniGrid-MultiRoom-N4-S5-v0"}
r,l,t
0.697277,80,765.841541
0.657752,80,766.3139
0.935662,80,766.752498
0.808181,80,767.141449
0.830061,80,767.532704
0.774519,80,768.025285
1.066416,80,768.506737
0.65183,80,769.09072
0.739908,80,769.652116
0.734002,80,770.071763
0.657876,80,770.551777
0.739704,80,771.016797
1.036468,80,771.446677
0.720432,80,778.599331
1.047012,80,779.003612
0.70893,80,779.464691
0.712338,80,779.9417
1.039032,80,780.394269
1.035713,80,780.829234
1.072755,80,781.36415
0.806591,80,781.749683
0.711014,80,782.181209
0.938929,80,782.665495
0.762515,80,783.081153
0.692546,80,783.467299
1.078234,80,783.852854
0.623746,80,784.271105
0.691862,80,784.867439
1.073965,80,785.487355
0.665364,80,785.939266
0.712278,80,786.335923
0.993084,80,786.826419
0.808159,80,787.342192
0.893662,80,787.846308
0.62548,80,788.347331
0.619854,80,788.867495
0.655417,80,789.458932
0.671365,80,789.919456
1.069544,80,796.770756
0.691456,80,797.308194
0.922752,80,797.71698
0.758069,80,798.20868
0.612206,80,798.632427
0.796673,80,799.052115
0.676778,80,799.555693
0.778848,80,799.955548
0.998184,80,800.420226
0.997516,80,800.981632
0.679001,80,801.516155
0.761333,80,801.900149
0.799854,80,802.290111
0.71854,80,802.784626
0.804673,80,803.236524
0.814848,80,803.606284
0.795197,80,804.014544
0.86719,80,804.575153
0.759569,80,805.036476
0.923867,80,805.547313
0.876562,80,805.992977
0.737019,80,806.433566
0.6958,80,806.904171
0.874747,80,807.425405
0.783324,80,807.858959
0.743805,80,808.298515
0.685513,80,815.321152
0.699478,80,815.691242
0.639761,80,816.103751
0.65852,80,816.514878
0.760523,80,816.997581
0.722746,80,817.533901
0.997073,80,817.951074
0.659305,80,818.330164
0.788186,80,818.746423
0.969359,80,819.206318
1.074545,80,819.625817
0.728993,80,820.033166
0.751374,80,820.570676
