#{"t_start": 1753806049.6499135, "env_id": "MiniGrid-MultiRoom-N4-S5-v0"}
r,l,t
3.725587,80,40996.281864
3.511501,80,40997.000322
4.232378,80,40997.51765
4.234446,80,40997.9922
3.403009,80,40998.584303
3.798308,80,40999.286827
3.323149,80,41000.016541
3.187125,80,41000.619449
3.70958,80,41001.163376
4.401264,80,41001.704842
4.221813,80,41002.295406
4.108541,80,41002.936665
3.543932,80,41003.564154
3.847388,80,41004.256289
3.851438,80,41004.932704
3.657578,80,41005.411518
3.489228,80,41005.964319
4.066253,80,41006.459908
3.851545,80,41026.445593
3.738068,80,41026.877822
3.638506,80,41027.355466
3.250348,80,41027.913516
4.181714,80,41028.43075
3.718921,80,41028.978635
3.345331,80,41029.691592
3.440203,80,41030.263355
3.729671,80,41030.825477
3.700974,80,41031.451649
3.402506,80,41032.001956
3.634808,80,41032.52207
3.903534,80,41033.054627
3.847687,80,41033.534167
3.269141,80,41034.057309
4.056475,80,41034.590937
3.184595,80,41035.146675
3.537249,80,41035.70265
3.722954,80,41036.356695
3.582835,80,41037.206041
2.745663,80,41037.788718
3.225747,80,41038.317664
3.509163,80,41038.87188
4.240202,80,41039.625696
3.708839,80,41040.259501
3.405475,80,41056.657054
3.437109,80,41057.240956
3.714305,80,41057.859893
4.211887,80,41058.464504
3.52322,80,41058.967012
4.208169,80,41059.668452
4.266634,80,41060.418612
3.268597,80,41061.015137
3.844487,80,41061.536249
4.209837,80,41062.13919
3.700235,80,41062.85314
3.376624,80,41063.597312
3.705738,80,41064.247143
3.79242,80,41064.854468
3.757621,80,41065.417709
4.310073,80,41065.887422
3.282158,80,41066.412423
3.666523,80,41066.926525
3.427253,80,41067.508916
3.64804,80,41068.160082
3.756444,80,41068.797706
3.793497,80,41069.352862
4.335933,80,41069.921057
4.06858,80,41070.397686
3.349074,80,41070.907624
3.5834,80,41071.536116
3.872868,80,41089.870261
3.384229,80,41090.323303
3.667273,80,41090.834341
4.091368,80,41091.43622
3.888684,80,41092.177496
3.922585,80,41093.048094
4.104041,80,41093.659269
3.159596,80,41094.158862
4.219111,80,41094.742462
3.252235,80,41095.36451
3.284647,80,41096.012534
4.235523,80,41096.714361
3.976223,80,41097.256499
3.88529,80,41097.83971
3.850371,80,41098.330165
4.293579,80,41098.925294
3.815504,80,41099.578098
3.561265,80,41100.304888
3.338767,80,41100.935632
3.949496,80,41101.523245
3.716124,80,41102.103213
3.327073,80,41102.726336
3.582861,80,41103.284081
3.959445,80,41104.038342
3.785778,80,41104.796867
3.784457,80,41122.330642
4.509071,80,41123.174615
4.10786,80,41123.927239
3.253638,80,41124.798765
4.021683,80,41125.528341
3.300137,80,41126.103279
3.736096,80,41126.740419
3.412112,80,41127.437602
3.534898,80,41128.157719
3.339122,80,41128.950768
3.454871,80,41129.525799
3.790371,80,41130.045597
3.982814,80,41130.569097
4.396403,80,41131.082537
3.825069,80,41131.734862
3.854826,80,41132.420178
3.907927,80,41133.054323
4.363238,80,41133.605029
3.803977,80,41134.143252
3.264717,80,41134.73012
3.779581,80,41135.408995
3.444027,80,41136.114211
3.658157,80,41136.761336
3.69142,80,41137.335982
4.328216,80,41137.893536
3.504998,80,41138.360524
3.769342,80,41157.241245
3.885881,80,41157.707199
3.672218,80,41158.289311
4.256219,80,41158.767863
3.848806,80,41159.368035
3.59255,80,41160.043828
3.602202,80,41160.731509
3.431798,80,41161.437438
3.373133,80,41162.066619
3.489612,80,41162.626294
4.611838,80,41163.116769
3.043813,80,41163.756261
3.014172,80,41164.550785
4.092917,80,41165.195873
4.695694,80,41165.734264
4.120597,80,41166.338737
3.523533,80,41167.026446
3.633311,80,41167.688517
3.884697,80,41168.450663
3.548762,80,41169.169636
4.015975,80,41169.805644
4.262259,80,41170.363917
4.195427,80,41171.035934
4.134822,80,41171.811053
3.467578,80,41172.66099
3.8357,80,41173.40636
3.121961,80,41192.265801
3.68276,80,41192.964557
3.968302,80,41193.646039
3.62143,80,41194.31306
2.992914,80,41194.890606
3.059322,80,41195.498423
2.712991,80,41196.172498
3.385966,80,41196.79849
3.35973,80,41197.590063
4.656959,80,41198.485707
3.96863,80,41199.148721
3.711365,80,41199.791803
3.527655,80,41200.684506
3.379809,80,41201.329009
2.84267,80,41201.90511
4.007535,80,41202.444876
3.916222,80,41202.965663
4.012854,80,41203.599272
4.84819,80,41204.333477
4.408347,80,41204.990025
4.515831,80,41205.562952
4.52349,80,41206.013278
4.325494,80,41206.596622
3.805287,80,41207.083542
3.695898,80,41207.643119
4.037548,80,41226.846185
3.732359,80,41227.452852
4.185958,80,41228.682457
4.684117,80,41229.426026
3.796214,80,41230.032451
4.101352,80,41230.566444
3.2215,80,41231.219558
3.350483,80,41231.927238
3.400881,80,41232.607696
3.714162,80,41233.251872
3.520812,80,41233.72662
4.050849,80,41234.340232
4.049075,80,41234.903933
2.943911,80,41235.384678
3.479674,80,41235.995472
3.598492,80,41236.678056
3.817787,80,41237.279324
3.635824,80,41237.838326
2.959487,80,41238.34192
3.671079,80,41238.963775
3.484597,80,41239.639701
4.01674,80,41240.324768
4.437826,80,41241.060894
2.928413,80,41241.691391
3.679348,80,41242.330738
3.742154,80,41242.938341
3.348714,80,41261.3782
2.864851,80,41261.934062
3.000455,80,41262.446389
3.971996,80,41262.972283
2.694811,80,41263.580345
3.505315,80,41264.404619
3.751526,80,41265.316621
4.187344,80,41265.841082
3.484297,80,41266.29426
3.951422,80,41266.751253
4.195573,80,41267.251809
3.679212,80,41267.799226
4.176863,80,41268.50818
3.919871,80,41269.106895
3.637276,80,41269.603027
4.257497,80,41270.120448
3.739252,80,41270.662327
3.841502,80,41271.132006
3.440542,80,41271.648536
4.115839,80,41272.268843
3.218336,80,41272.916254
3.682376,80,41273.43614
3.803031,80,41273.921239
3.288308,80,41274.442024
3.435256,80,41274.928593
3.355177,80,41292.797123
2.985554,80,41293.423201
3.674934,80,41293.948396
3.558608,80,41294.698902
4.151581,80,41295.303581
3.409694,80,41295.919423
3.922575,80,41296.541431
3.467722,80,41297.171073
3.953003,80,41297.696604
4.004518,80,41298.216213
3.971515,80,41298.675172
4.262571,80,41299.200377
3.649401,80,41299.754843
3.400611,80,41300.453591
3.261268,80,41301.203595
3.651255,80,41301.773848
3.64609,80,41302.329483
4.050371,80,41302.868827
4.028765,80,41303.390103
3.694554,80,41304.038821
3.7934,80,41304.718489
4.364241,80,41305.335993
3.993074,80,41305.928808
4.061599,80,41306.47591
4.271348,80,41307.037815
4.243389,80,41307.582153
3.560795,80,41325.343629
4.385279,80,41325.897691
4.11454,80,41326.593267
4.018367,80,41327.10286
3.817992,80,41327.718285
3.339891,80,41328.382334
4.281368,80,41329.171695
3.701694,80,41329.69788
3.657302,80,41330.274084
3.849199,80,41330.757707
2.82821,80,41331.254858
3.861062,80,41331.773131
3.337944,80,41332.418403
3.73311,80,41333.05846
4.233638,80,41333.610239
4.02746,80,41334.083471
4.150578,80,41334.523835
3.038492,80,41334.982818
3.862482,80,41335.520759
3.725746,80,41336.049892
3.974929,80,41336.649513
4.208704,80,41337.269493
4.276044,80,41337.788233
4.001906,80,41338.326687
4.090182,80,41338.79777
3.733404,80,41339.363916
4.105061,80,41357.028269
4.26833,80,41357.615081
4.042789,80,41358.058888
3.415511,80,41358.56423
3.772644,80,41359.068273
4.461345,80,41359.546785
3.965699,80,41360.175558
4.276844,80,41360.769215
3.631807,80,41361.369646
4.312655,80,41361.863122
4.193059,80,41362.329048
3.645013,80,41362.829617
4.038966,80,41363.322443
3.452656,80,41363.943446
3.288055,80,41364.64011
3.957907,80,41365.232266
3.505868,80,41365.813679
4.121179,80,41366.385204
3.842685,80,41366.900589
4.042741,80,41367.439318
3.859944,80,41368.104391
4.59194,80,41368.727004
4.068555,80,41369.585309
3.23473,80,41370.24272
4.090651,80,41370.769781
4.024153,80,41388.508008
3.63072,80,41389.130365
3.884376,80,41389.738652
3.274258,80,41390.256005
3.873203,80,41390.791034
4.349353,80,41391.3053
4.019476,80,41391.926296
3.606167,80,41392.573201
4.078403,80,41393.174382
4.020087,80,41393.799237
3.600358,80,41394.36943
3.217652,80,41394.84307
3.514055,80,41395.337686
3.903478,80,41395.867186
3.542036,80,41396.490804
3.437296,80,41397.0726
3.724719,80,41397.645468
3.146649,80,41398.126768
3.869634,80,41398.561539
4.206244,80,41399.113207
2.861193,80,41399.954782
2.866897,80,41400.580042
3.985815,80,41401.232328
4.654672,80,41401.797833
3.806994,80,41402.308888
4.829213,80,41402.752968
3.760446,80,41420.840926
4.38043,80,41421.431839
3.449891,80,41422.053049
3.408859,80,41422.546729
3.401457,80,41423.017391
3.881992,80,41423.56916
4.077177,80,41424.116352
4.097251,80,41424.790646
4.328324,80,41425.441753
3.917034,80,41425.970668
3.705509,80,41426.506791
3.807786,80,41426.998186
3.52327,80,41427.545069
3.356235,80,41428.208664
3.397209,80,41428.89546
3.34711,80,41429.783783
3.555797,80,41430.380878
4.001999,80,41430.919312
4.025301,80,41431.487871
3.653592,80,41432.141757
4.32093,80,41433.325251
4.490195,80,41433.945679
4.430026,80,41434.674987
4.448321,80,41435.298683
3.623737,80,41435.857395
3.455915,80,41453.614357
4.968046,80,41454.160931
3.968326,80,41454.701239
3.842574,80,41455.219303
3.694605,80,41455.761283
3.472163,80,41456.352991
3.730454,80,41456.914638
4.048451,80,41457.481645
3.885844,80,41458.005415
3.147067,80,41458.443613
3.881487,80,41458.996372
3.618757,80,41459.784109
3.603734,80,41460.437655
4.376818,80,41461.132735
3.496027,80,41461.68696
4.394676,80,41462.247565
3.856798,80,41462.749382
3.945844,80,41463.212436
4.552706,80,41463.655633
3.697822,80,41464.233994
3.822225,80,41464.87587
4.658813,80,41465.428615
3.541133,80,41466.025788
3.935552,80,41466.474859
3.376912,80,41466.94677
3.996721,80,41467.460749
3.811314,80,41484.314548
4.154719,80,41484.854103
3.630754,80,41485.527776
4.136808,80,41486.073189
4.200579,80,41486.540176
4.086993,80,41486.995273
3.865537,80,41487.534488
3.094753,80,41488.075965
3.923224,80,41488.709662
4.367042,80,41489.384589
